,location,datetime,temperature,humidity,precipitation,windspeed
318727,Chicago,2024-01-06 03:10:41,27.228975711787683,69.47721762062764,1.5386346389653505,8.004688911645948
589502,Chicago,2024-01-06 04:06:29,18.643750946019008,41.71230581405497,6.621256368146496,5.146588808777441
937578,Chicago,2024-01-06 04:06:29,1.6008968666458596,33.84560692611186,4.412898660028887,12.31118956314632
342513,Chicago,2024-01-06 05:20:48,6.699347931882269,75.55201602985932,8.109678832238286,6.200224536005465
408121,Chicago,2024-01-06 05:20:48,-7.446441310044257,65.89477584796921,3.081864929209047,2.482455843799427
145163,Chicago,2024-01-06 07:05:08,8.522201870579842,76.46312237641936,5.600471337913903,29.95550920061793
675096,Chicago,2024-01-06 07:05:08,10.780342830675124,35.936273071810206,9.454894282722016,18.01632639933571
177939,Chicago,2024-01-06 08:22:43,-5.588361593851712,45.039985547782535,3.866181293285407,27.4846750709151
918992,Chicago,2024-01-06 08:22:43,18.6623885964491,76.79834886090904,8.250308599598606,22.23001961693754
337713,Chicago,2024-01-06 17:51:16,11.99991283841965,43.63091369149315,8.440712183502617,6.784937571628873
856841,Chicago,2024-01-06 17:51:16,29.9792752472022,65.03403986034799,8.700863465217253,19.056520236085344
829740,Chicago,2024-01-07 11:44:06,-8.762970658596016,54.45267426683903,9.99931277067675,22.17683954203747
872177,Chicago,2024-01-07 11:44:06,29.520694061532943,84.92870030679914,6.800603594343169,4.864061341032045
769681,Chicago,2024-01-07 21:42:21,21.34964701238882,37.11085133478096,7.43690020902438,22.187430158419065
912285,Chicago,2024-01-07 21:42:21,-5.205698551524248,86.36287513232364,9.143450047375518,2.275410834654955
322116,Chicago,2024-01-08 16:44:48,-1.3031845111736349,35.14078254927959,7.4428382269154545,5.593078663165352
610082,Chicago,2024-01-08 16:44:48,38.18515886337414,51.752270102611945,5.116141328764464,20.98001854662317
691988,Chicago,2024-01-09 02:41:41,8.09902392968391,82.50953636996505,5.282058277524594,7.659766646428366
810444,Chicago,2024-01-09 02:41:41,29.17254579145236,33.39325488422878,0.8220078866535707,7.985423427978306
297865,Chicago,2024-01-09 10:19:33,38.00912359723896,82.8841289076299,9.602246040269469,23.341068424353004
784988,Chicago,2024-01-09 10:19:33,16.121056290599892,52.1365866516304,7.440955000994858,19.74652575767369
766078,Chicago,2024-01-09 14:05:43,-1.7751918532892947,45.5447665413838,7.023504727731708,21.523508307014087
810910,Chicago,2024-01-09 14:05:43,-6.956880214891811,74.41031831746966,9.61750295027792,21.092030990053274
293469,Chicago,2024-01-09 16:40:51,-6.436507638106339,88.22271763943476,6.30478152188142,6.815964773109404
488735,Chicago,2024-01-09 16:40:51,26.0492501148413,49.59214052871545,9.673337207966576,5.555359201860774
786327,Chicago,2024-01-10 09:12:45,36.237189071880245,81.25636855855214,7.941487717202911,29.032843413952648
995796,Chicago,2024-01-10 09:12:45,14.244873260233003,68.51459682257376,4.268239240535604,24.573806454510944
112645,Chicago,2024-01-10 10:25:39,1.644823409471993,89.93550312033595,7.346775362173485,13.572851866274002
765348,Chicago,2024-01-10 10:25:39,23.344413487631428,72.8637389020968,3.979833335262853,8.442772266047161
456334,Chicago,2024-01-10 12:33:04,14.092846605193746,89.38373326560314,1.7637540411989272,14.148404240862025
787884,Chicago,2024-01-10 12:33:04,14.2369087847508,32.76826848721797,9.893417623358602,23.925586389722262
404794,Chicago,2024-01-10 12:46:47,-3.3770650182773165,55.5117157179357,4.611560429227621,6.057445382612113
981377,Chicago,2024-01-10 12:46:47,28.19575585450597,79.34285460121623,0.3808124110553623,3.4542899124059945
478504,Chicago,2024-01-10 15:01:43,36.69756896410014,40.63906751157732,9.399598042487558,11.431129844410114
719356,Chicago,2024-01-10 15:01:43,32.47531532602765,76.25210552812705,0.1134875412221447,27.62655609138541
859818,Chicago,2024-01-10 15:37:28,21.291824453962004,45.96790062368324,8.376433748524034,19.37054643985171
928047,Chicago,2024-01-10 15:37:28,-7.82502190740276,79.85767475112864,1.8295333049152247,14.636894692488289
181006,Chicago,2024-01-11 07:56:54,17.540543533716555,87.0815471942399,4.672223079345854,18.36194837190918
476833,Chicago,2024-01-11 07:56:54,28.47045787695034,83.63871214518174,6.652402008857923,19.41070045304773
179900,Chicago,2024-01-12 00:18:48,16.970032596645275,53.484680582811976,2.3618558067708086,16.994222635614232
922456,Chicago,2024-01-12 00:18:48,22.86151890772248,52.55678659191658,3.56308709708806,4.182073261628866
468173,Chicago,2024-01-12 05:25:50,-7.740550844445129,42.24695227128089,7.16262462666694,20.50819256375941
672889,Chicago,2024-01-12 05:25:50,39.40596828737915,46.85483128622319,6.50099800842654,6.559483052041694
92069,Chicago,2024-01-12 08:31:25,0.7325761747112889,84.44450734339696,8.979379594438251,8.089028666982497
832746,Chicago,2024-01-12 08:31:25,30.095887494421817,77.4404115163093,0.5944874844520487,13.767327126897069
159376,Chicago,2024-01-13 15:54:45,32.91594420222941,52.72546838164763,3.909574578848885,11.232189118524891
601079,Chicago,2024-01-13 15:54:45,5.017869711195081,53.64589612051422,5.5276522714414265,15.796675555023358
81535,Chicago,2024-01-13 22:43:16,18.059115905937738,59.02963480146983,6.709755333816728,18.26875925782649
159766,Chicago,2024-01-13 22:43:16,32.429344179259985,48.90769875138721,2.855023299677283,22.010163918370697
627882,Chicago,2024-01-14 03:54:26,7.313242366738642,34.91447243181534,3.539036017815287,12.4730055267368
814835,Chicago,2024-01-14 03:54:26,10.884351936781233,42.29055133300548,8.465723943339817,29.486417736060627
296768,Chicago,2024-01-14 06:49:52,-3.081511921962001,73.47007911494585,1.9812984857089555,14.16795871490063
737289,Chicago,2024-01-14 06:49:52,37.180384547682095,40.30549030654604,9.822788675891612,26.129432745236805
188834,Chicago,2024-01-14 09:33:40,-3.585246892153412,49.35048205450471,2.353913686823205,21.602106834792487
950409,Chicago,2024-01-14 09:33:40,-1.5771944583723023,51.14238133212629,9.253825584627206,3.5874918320564464
368125,Chicago,2024-01-14 09:41:23,-5.107874912766027,46.56366430056444,7.833437343992115,11.841837593023124
767147,Chicago,2024-01-14 09:41:23,26.10594533593956,67.74978792393432,2.766647389055769,12.26235388245417
228963,Chicago,2024-01-14 22:44:02,13.636796779945996,59.75399630334675,8.701920848428584,13.519067669035524
400269,Chicago,2024-01-14 22:44:02,16.663702778563263,63.99068437959064,4.871448256726212,27.08502685313406
282098,Chicago,2024-01-15 03:04:17,37.18741461727242,34.14180163751343,8.625911013869601,29.09948226889696
590869,Chicago,2024-01-15 03:04:17,11.05183654144281,38.988603506948266,5.3407309694804646,24.67238870637383
327551,Chicago,2024-01-16 06:17:25,-1.100023257810209,60.56426334613995,8.716648957846115,19.23509262706297
469188,Chicago,2024-01-16 06:17:25,9.874007374842694,31.963649220764445,7.081023157542113,16.663677012105587
302436,Chicago,2024-01-16 09:02:31,22.40062226094909,57.58588170313728,7.64641499806152,18.918429455606077
800191,Chicago,2024-01-16 09:02:31,31.99147724198494,79.21250235388015,9.153587567386984,2.7293845253554694
740256,Chicago,2024-01-16 17:16:55,28.703540293533592,47.07077647715261,2.8025752778026747,6.977176199315929
884260,Chicago,2024-01-16 17:16:55,33.00887377379484,87.56809529793387,1.99928927259592,16.894262651510694
225309,Chicago,2024-01-16 20:39:58,9.699970712866724,71.64986853042491,3.3115163904454548,8.08593095086118
524771,Chicago,2024-01-16 20:39:58,38.92949954572296,53.20818112231909,2.00848440423945,27.46991170600253
551252,Chicago,2024-01-17 02:32:16,7.555855313584693,85.11057182118385,1.3848936224938868,29.638126774136254
674918,Chicago,2024-01-17 02:32:16,-3.7845852359439194,69.09339651972189,2.066087759700088,19.8101870585394
357999,Chicago,2024-01-17 11:21:48,24.44834236850925,77.00422916283758,5.291965559108467,23.162236765420065
396153,Chicago,2024-01-17 11:21:48,10.072396092823482,36.68306871794607,7.858171991984642,22.45824994740825
497435,Chicago,2024-01-17 23:49:02,36.18542992574771,62.114799954525424,9.934764881757904,28.15345410028147
553664,Chicago,2024-01-17 23:49:02,8.995471136059816,52.07227002003234,6.502424559607649,6.636927535152932
411312,Chicago,2024-01-18 04:23:22,-5.5933200024039085,75.04472172657611,2.906845606526095,14.772143283720986
938801,Chicago,2024-01-18 04:23:22,28.249605096784087,31.71128724203173,7.146601011113539,27.77025550319655
230266,Chicago,2024-01-18 22:08:02,12.771164009869842,75.9244793096204,2.5675385069241576,0.532059524583447
944997,Chicago,2024-01-18 22:08:02,16.7322707465881,40.05632056108408,1.8263951445279547,23.78388653492324
620383,Chicago,2024-01-19 14:56:50,31.65177010438437,39.61701772763594,1.5928794516285991,15.79298254627208
738602,Chicago,2024-01-19 14:56:50,28.37932090265074,55.18149648388494,7.663581731323356,29.07293440943202
77858,Chicago,2024-01-20 01:29:19,6.943353579932591,70.69901213304712,6.305100197705015,8.129019172861472
468644,Chicago,2024-01-20 01:29:19,11.236031336003702,84.85754371373366,7.031000390919254,2.1415747547359087
63064,Chicago,2024-01-20 04:03:55,5.488586106851059,70.06149600484606,3.6038592412375214,10.233522003214867
682002,Chicago,2024-01-20 04:03:55,11.24379497785619,81.40649333514833,2.284892557985616,10.150188224188533
201479,Chicago,2024-01-20 19:13:06,11.226877628443802,50.13393234522903,0.2090168166508832,4.710540989633448
698865,Chicago,2024-01-20 19:13:06,12.05685798118694,48.12608074764191,2.195847777320339,1.249227772304653
451871,Chicago,2024-01-21 01:26:59,20.194518097250008,55.15301727034837,8.518329203169815,21.119717857034395
704681,Chicago,2024-01-21 01:26:59,1.5848609262402975,73.5535465315163,0.6989636729475301,11.889421470835384
587888,Chicago,2024-01-21 04:22:10,-8.311469042647436,55.75743758281408,8.027785598443284,11.939533207867113
871291,Chicago,2024-01-21 04:22:10,0.2004199773217507,51.59328899563317,7.675096957802317,7.128381861617568
724024,Chicago,2024-01-21 22:48:55,14.424249299941287,52.98979176594274,3.5782688371710423,28.36066816775024
862026,Chicago,2024-01-21 22:48:55,13.018116984634483,54.26976616248329,9.254220502205506,13.997074962764962
203439,Chicago,2024-01-22 02:54:23,21.647087038212984,67.90241960691569,2.8524804402824437,11.45835155356508
205187,Chicago,2024-01-22 02:54:23,32.45458323429672,33.782948820969565,4.181802813507645,4.741903737072302
363469,Chicago,2024-01-22 10:20:53,5.536049483436626,61.523847363239454,0.6508589029921419,4.192827498002052
790056,Chicago,2024-01-22 10:20:53,29.716737616003343,38.458666146768486,3.609123899252749,6.005337413157196
590826,Chicago,2024-01-22 14:12:03,13.050982734695136,88.570503123979,9.285693938543156,29.731875348427664
730001,Chicago,2024-01-22 14:12:03,3.639119752900285,43.52374302516273,6.055389409352122,0.5390906222409153
226511,Chicago,2024-01-23 00:05:52,32.43445927556527,81.89676198392775,0.9280794312787776,15.493541091903406
322359,Chicago,2024-01-23 00:05:52,39.4129705673158,63.27113329749792,9.672477473395013,24.39350109228928
286236,Chicago,2024-01-23 06:26:10,9.09522542999833,45.73079932501848,5.04958438387725,6.7681806556939215
892014,Chicago,2024-01-23 06:26:10,-2.4076741757463687,46.7883484773117,6.518202633743142,10.121633369883602
258998,Chicago,2024-01-23 17:30:23,-2.533989470073025,55.13068772735335,3.320130072403208,21.63498418343134
525968,Chicago,2024-01-23 17:30:23,-0.5562819543117783,53.14812182249808,2.6331125898640337,23.6338038868206
606285,Chicago,2024-01-23 23:11:38,27.119405715459763,71.67543150026896,9.473277514008748,23.15442469795264
965734,Chicago,2024-01-23 23:11:38,25.38186163448245,31.112191316005507,4.571187197353371,8.479669433372747
557168,Chicago,2024-01-24 16:37:49,35.34614970033224,67.39451166191984,9.622578756879095,5.07206993108131
803311,Chicago,2024-01-24 16:37:49,10.900948821119297,65.37106255834975,7.662260171583686,13.491654907539113
47327,Chicago,2024-01-24 22:01:55,39.14776940532028,80.98857071697394,2.9549424178123607,17.720267328195057
350354,Chicago,2024-01-24 22:01:55,-1.5172437426354897,46.2358225026172,2.643736656664778,13.107755182904953
292573,Chicago,2024-01-25 18:52:25,8.394002045814538,70.81353104637172,7.187093371636038,0.4807964376383533
699241,Chicago,2024-01-25 18:52:25,20.316323343205458,37.98868182847179,5.580159904680629,27.52326155354139
334005,Chicago,2024-01-25 19:42:20,29.03022216507897,87.415684030025,1.88578905123443,15.696755370654556
915575,Chicago,2024-01-25 19:42:20,11.370846138072045,57.41954587420612,0.8321613162390951,0.6246064744014335
252028,Chicago,2024-01-26 02:50:32,19.343465497889103,36.57073953318555,4.664248325940655,13.836974835741538
280569,Chicago,2024-01-26 02:50:32,1.0825783386455434,70.32778587065405,2.014497122685266,20.377969776229243
160459,Chicago,2024-01-27 11:58:19,8.723788566889858,30.49913797325889,7.876793327024735,24.383248871559605
547832,Chicago,2024-01-27 11:58:19,32.71380212015238,44.45995140140595,9.705627703973676,23.17413621286517
65683,Chicago,2024-01-28 01:49:34,14.092929470335882,79.28460948392168,2.212190583316235,17.699477688531527
285849,Chicago,2024-01-28 01:49:34,-1.6430891926080573,74.4488382205016,8.038383428859838,11.91088842961814
519068,Chicago,2024-01-28 12:15:12,21.186102949123534,54.59762939995666,8.591062847582464,6.314094412827257
966527,Chicago,2024-01-28 12:15:12,25.45487493067441,45.90050077823636,8.808573531121134,1.911851916612004
779199,Chicago,2024-01-29 00:23:15,9.258485900301183,40.69281317572061,4.49037166261288,19.609619079152395
998755,Chicago,2024-01-29 00:23:15,38.27244957206063,74.67281706479383,2.9687582005465893,2.78733617018772
385239,Chicago,2024-01-29 08:09:02,10.220723914815675,67.14266249700411,9.469863504128485,22.787190809700977
553550,Chicago,2024-01-29 08:09:02,32.482058117101914,38.55013144746568,6.839002684475787,20.87587361385235
28226,Chicago,2024-01-29 15:19:22,19.21258670700466,62.208594495223664,1.0423310911733563,10.852082709163582
742487,Chicago,2024-01-29 15:19:22,-5.633566666028269,82.84479912227482,3.406258624443545,16.6421125174837
69463,Chicago,2024-01-30 05:02:43,36.69343295877408,68.37701643604865,8.459900256221896,5.313593712218832
256409,Chicago,2024-01-30 05:02:43,-5.848445244511349,48.83455834484691,5.039832462618344,6.365404386542717
283885,Chicago,2024-01-30 14:23:33,-2.9721594004319307,66.9716917104318,0.1544464266683143,25.187488314901493
952353,Chicago,2024-01-30 14:23:33,11.992812682343306,45.11037044243112,1.855640209755427,2.5808083602364307
503993,Chicago,2024-01-31 00:03:36,14.383641305848364,59.806200816580514,7.743881386737469,10.721422117252366
819677,Chicago,2024-01-31 00:03:36,28.675644680703364,54.847514959541314,4.369467879802994,9.61852627839438
814082,Chicago,2024-01-31 00:49:41,1.9277149078387212,77.1762866190399,7.906385505866861,28.97879675717798
909608,Chicago,2024-01-31 00:49:41,33.907609503895195,62.7674231367824,7.621380858708735,9.992334553997068
783671,Chicago,2024-01-31 03:37:42,1.7200616416133272,55.878616238599264,7.095102640030879,26.501551703835226
977897,Chicago,2024-01-31 03:37:42,-2.4029428065545835,43.722003917084805,1.48846513777788,29.055633199704005
589357,Chicago,2024-01-31 04:47:26,10.24939550154818,38.98194329306394,6.709592466065946,14.605541695656107
823562,Chicago,2024-01-31 04:47:26,31.08991331042245,54.991626274023226,2.7931903101123035,25.349975917225063
97638,Chicago,2024-01-31 07:32:45,7.613419465313601,53.85674969788255,0.5278948282215379,2.1544695483193887
575177,Chicago,2024-01-31 07:32:45,22.947464660621332,41.09952342607296,9.81452755518036,27.81962685801501
646607,Chicago,2024-01-31 10:04:31,28.854839255011967,53.59566473133541,2.784429879985425,7.130861908573247
818699,Chicago,2024-01-31 10:04:31,7.242201175292916,40.574043455324365,2.362498700756281,21.46057168281466
99078,Chicago,2024-01-31 17:49:21,37.562203602497696,31.45575743507761,8.979088348659012,9.248517946477202
693594,Chicago,2024-01-31 17:49:21,17.273044771631945,61.49268191547723,9.74271086213824,25.99865835078605
76972,Chicago,2024-01-31 20:12:50,7.588572093411663,78.58141333586248,3.1690716381988606,28.720705650302516
118430,Chicago,2024-01-31 20:12:50,12.899596691731013,69.43531775677667,7.056894889596046,3.855720897980083
356783,Chicago,2024-01-31 21:59:39,-8.859512485603979,77.24025154607648,9.253024315026682,26.12391039874825
597324,Chicago,2024-01-31 21:59:39,-0.0911909856632551,74.8678345368666,7.610398317145211,2.7087231899224182
277451,Chicago,2024-01-31 22:08:00,16.93104432085874,86.94167168749786,2.551191870179905,24.37547023766623
711787,Chicago,2024-01-31 22:08:00,31.830279787143823,48.92761917827644,4.560131651179748,3.985930685836428
38067,Chicago,2024-01-31 22:35:47,9.898629724367282,88.949951130718,2.408632246825345,13.023671082375758
629186,Chicago,2024-01-31 22:35:47,27.33051478289466,30.326241784231996,4.840926103837609,19.152947401071696
452853,Chicago,2024-02-01 03:34:50,24.47624541717166,59.40356166236809,1.57816353445124,23.69768895110617
956513,Chicago,2024-02-01 03:34:50,34.65757974211703,42.65973882577232,2.877843880700616,8.65854542720449
466402,Chicago,2024-02-01 10:11:01,34.95611753757824,83.78890213703475,5.8550833823973765,23.925843791012287
947724,Chicago,2024-02-01 10:11:01,25.195751537182183,38.06826381758997,5.53730078393402,24.64491219512836
989624,Chicago,2024-02-01 10:11:01,-7.190982639822776,56.23356231517255,1.6259074276665098,10.143465967454215
61350,Chicago,2024-02-01 23:00:52,35.687028386109205,43.573797280111165,6.8341135089776905,9.540487059043636
387710,Chicago,2024-02-01 23:00:52,1.521824457289414,45.3378599655356,7.122741759851596,7.577945311582853
48017,Chicago,2024-02-02 01:26:42,7.58480030705471,65.03212749884432,3.7159704414132975,19.928630459950902
300581,Chicago,2024-02-02 01:26:42,16.460554364667406,84.850235696716,9.569441021898587,22.908651639452284
471017,Chicago,2024-02-02 05:04:00,11.52462708552982,68.96800773649102,7.553883545097863,16.421107868935962
801649,Chicago,2024-02-02 05:04:00,-2.242446894619878,89.15349806145215,7.487694318253494,14.055590945915055
114612,Chicago,2024-02-02 19:33:21,14.457821303197855,78.07359158273393,9.377691653373365,21.30102111195685
644144,Chicago,2024-02-02 19:33:21,0.957086482048334,58.30580226097854,5.113065984937865,3.178446829762663
515785,Chicago,2024-02-03 04:01:06,6.307776061352126,50.808377007503154,3.971430572869156,27.960915829204165
956250,Chicago,2024-02-03 04:01:06,18.48661975391349,48.56882448275923,6.799222510348747,27.89041360402747
166369,Chicago,2024-02-03 04:35:53,15.46752767037324,79.44009553906469,8.805701159981881,6.425689823435525
409285,Chicago,2024-02-03 04:35:53,30.46040133277866,65.68308264847482,9.450369652399887,18.24252745546453
126601,Chicago,2024-02-03 15:45:24,-0.4765160150779852,81.09477334629361,9.070717102072107,1.1490767930968115
927567,Chicago,2024-02-03 15:45:24,31.45181611909424,80.3082537561499,8.10203325551305,27.39943257388448
363594,Chicago,2024-02-03 16:51:42,19.39552988661746,35.80935593265558,4.384642911517281,8.314559857064069
839630,Chicago,2024-02-03 16:51:42,38.34860831314366,49.18150787886504,3.674583921691903,2.931167318061373
79031,Chicago,2024-02-03 22:56:17,22.719914696907978,78.76410606891541,9.659509550181124,23.651162225901736
581203,Chicago,2024-02-03 22:56:17,10.085823546937366,59.01066393322383,7.049130266564911,20.392301921705545
128176,Chicago,2024-02-04 11:34:53,19.62052751108324,37.90167102577529,3.570244734472196,29.29770917050914
609926,Chicago,2024-02-04 11:34:53,-4.02052792272444,86.06133575510273,3.7311131361831262,11.509009018231255
84555,Chicago,2024-02-05 08:36:27,-2.8251864212279454,39.2425865151854,0.2073330788791705,10.444849889593964
256924,Chicago,2024-02-05 08:36:27,13.03975665977125,67.69734189659675,3.543596886811451,8.85477312425885
455565,Chicago,2024-02-05 12:02:42,32.306380575667944,71.22482649033714,1.2602919009172586,10.689781901612315
653345,Chicago,2024-02-05 12:02:42,17.407517082037003,55.3384919546796,3.008520385966833,4.947013173065839
705763,Chicago,2024-02-05 23:37:00,36.75070299741898,82.44237343165906,9.714972086692722,24.49868475649065
741213,Chicago,2024-02-05 23:37:00,25.503870813316134,73.64576168160413,6.972162359799051,25.34800515319534
305878,Chicago,2024-02-06 08:13:58,4.037557737096302,79.75707237396996,2.448671061567226,29.183142847666343
855589,Chicago,2024-02-06 08:13:58,5.1329546325477065,59.09138394083047,9.127497707957168,15.802693220526493
245223,Chicago,2024-02-06 08:15:27,14.59030252610834,76.05216201399537,5.4900379212045145,2.599138121765898
565016,Chicago,2024-02-06 08:15:27,35.71500386500023,83.0355360538762,1.8060507853289556,20.994294049925013
69837,Chicago,2024-02-06 17:32:15,36.94539434621996,39.9801660388184,8.854483821236482,27.59418185019268
423397,Chicago,2024-02-06 17:32:15,14.482269928535832,65.59535160125687,5.994302761401737,15.00100056139263
15316,Chicago,2024-02-08 04:57:36,36.54516728166869,58.43268594244964,6.371720151167634,20.892127483246355
133650,Chicago,2024-02-08 04:57:36,1.979798960417748,49.043411173552656,8.859253715873919,1.586239555938761
514848,Chicago,2024-02-08 07:21:34,6.932676018410138,74.56915904042887,2.54370792993502,18.54489978746856
801081,Chicago,2024-02-08 07:21:34,18.040005680405358,75.14994141503371,1.2647993618684306,5.279119043100952
310805,Chicago,2024-02-09 05:03:17,33.783330683343486,63.26832849407114,7.569286893901764,5.74052140765383
409792,Chicago,2024-02-09 05:03:17,4.953776578766121,85.88725213142322,3.745623539242774,4.528057349947602
438328,Chicago,2024-02-09 05:34:13,19.41717835583341,37.714223137914296,4.730520373170991,18.69330302551415
952528,Chicago,2024-02-09 05:34:13,32.189451039072026,63.98254051053832,6.574627313465806,28.691175705465096
186311,Chicago,2024-02-09 08:44:36,11.568953503875733,71.83897131633583,5.707750748182656,7.67107577987833
657168,Chicago,2024-02-09 08:44:36,35.95525836220254,61.872565664598,0.4515436366931136,16.209146501841023
140523,Chicago,2024-02-09 09:48:46,21.307233390835997,72.20774662463728,4.826696691803022,16.874378439006886
691016,Chicago,2024-02-09 09:48:46,-4.428329234512642,59.42047944513267,2.562314562739374,28.08610079289348
390399,Chicago,2024-02-09 10:26:54,2.0305258518305926,50.57090617197838,0.7800553346359751,19.822480616055067
892761,Chicago,2024-02-09 10:26:54,-2.569759204414669,62.3177910395296,7.585939650076471,19.934618965835703
424496,Chicago,2024-02-09 18:28:15,9.593821064449823,34.58124331475504,2.079554714380519,15.247767913185283
583547,Chicago,2024-02-09 18:28:15,-3.217063370283121,74.84219256682387,3.723132244244699,8.63173028689688
590717,Chicago,2024-02-09 22:16:01,13.39927721895775,40.77837637823174,6.459163730998378,21.235803123796536
724698,Chicago,2024-02-09 22:16:01,24.448939533714885,63.49648322388416,4.98646873790795,4.905530088211232
410034,Chicago,2024-02-10 13:41:40,12.501970134489824,89.8237678442227,8.027621691495524,9.75726035457373
643062,Chicago,2024-02-10 13:41:40,5.417699100895032,70.18209171357174,1.5581956978894218,0.79820620436307
478264,Chicago,2024-02-11 14:21:07,28.367164660699835,56.620669962868405,7.309629375382026,13.489652199497632
881467,Chicago,2024-02-11 14:21:07,3.938940836470321,53.45865521752224,2.837394197025201,26.94853017084093
416190,Chicago,2024-02-11 14:29:59,19.22591962859116,55.64157884917445,4.172703131026507,15.430626502457272
826613,Chicago,2024-02-11 14:29:59,-3.822538490748809,75.3709678101618,8.851905488888798,26.946943940800413
85426,Chicago,2024-02-12 07:21:29,16.866632655448146,63.76712891495228,4.045342660493089,10.262613832841598
959189,Chicago,2024-02-12 07:21:29,24.32142255993481,76.0768428088043,3.629648661687587,10.003210218955765
766808,Chicago,2024-02-12 07:31:43,17.89980451396326,73.62815811405864,1.0152731658244452,10.337571703907582
920678,Chicago,2024-02-12 07:31:43,-0.3628285862501776,60.7196546894202,4.519144885837553,26.997848657685
516062,Chicago,2024-02-12 10:33:20,29.51389803531961,73.54290937240322,8.256747671207576,22.52556424719504
916912,Chicago,2024-02-12 10:33:20,-4.392119898082854,87.9114466839907,7.092661560044368,3.036074744906979
416708,Chicago,2024-02-12 12:28:22,1.3539895830601978,82.77703687441668,1.7431414315031912,22.80392962218602
499172,Chicago,2024-02-12 12:28:22,-1.7115243020199422,76.30931674001131,8.147002756219502,15.046996478269923
175004,Chicago,2024-02-12 13:47:54,-9.85959716434986,87.12582673207751,2.0357072440159785,26.93036713281209
459987,Chicago,2024-02-12 13:47:54,-5.822205496738555,67.52942720584971,6.313013252747775,6.017078220555287
161294,Chicago,2024-02-12 17:59:05,-9.901341690900397,62.03969807629295,9.214358692269402,9.352815397807417
